2026-03-15T08:09:29.007146Z,26528,10,00,1,0,7
2026-03-15T08:09:30.093836Z,26528,10,76,1,0,6
2026-03-15T08:09:31.108330Z,26528,11,42,1,0,6
2026-03-15T08:09:32.016387Z,26528,11,98,1,0,6
2026-03-15T08:09:33.061185Z,26528,12,45,1,0,5
2026-03-15T08:09:34.086580Z,26528,12,80,1,0,5
2026-03-15T08:09:35.024336Z,26528,13,06,1,0,4
2026-03-15T08:09:36.135084Z,26528,13,23,1,0,4
2026-03-15T08:09:37.027261Z,26528,13,29,1,0,4
2026-03-15T08:09:38.079395Z,26528,13,25,1,0,3
2026-03-15T08:09:39.105237Z,26528,13,11,1,0,3
2026-03-15T08:09:40.127162Z,26528,12,87,1,0,2
2026-03-15T08:09:41.040936Z,26528,12,53,1,0,2
2026-03-15T08:09:42.175307Z,26528,12,09,1,0,2
2026-03-15T08:09:43.097177Z,26528,11,55,1,0,1
2026-03-15T08:09:44.121865Z,26528,10,91,1,0,1
2026-03-15T08:09:45.144385Z,26528,10,17,1,0,0
2026-03-15T08:09:46.055065Z,26528,9,34,1,0,0
2026-03-15T08:09:47.058738Z,26528,8,39,1,0,0
2026-03-15T08:09:48.114063Z,26528,7,36,1,0,0
2026-03-15T08:09:49.116130Z,26528,6,21,0,0,0
2026-03-15T08:09:50.118126Z,26528,5,18,0,0,0
2026-03-15T08:09:51.077247Z,26528,4,23,0,0,0
2026-03-15T08:09:52.077161Z,26528,3,40,0,0,0
2026-03-15T08:09:53.081544Z,26528,2,66,0,1,0
2026-03-15T08:09:54.259194Z,26528,2,02,0,1,0
2026-03-15T08:09:55.180192Z,26528,1,48,0,1,0
2026-03-15T08:09:56.095537Z,26528,1,04,0,1,0
2026-03-15T08:09:57.094489Z,26528,0,70,0,1,0
2026-03-15T08:09:58.152402Z,26528,0,46,0,1,0
2026-03-15T08:09:59.174210Z,26528,0,32,0,1,0
2026-03-15T08:10:00.198803Z,26528,0,28,0,1,0
2026-03-15T08:10:01.103753Z,26528,0,34,0,1,0
2026-03-15T08:10:02.253569Z,26528,0,50,0,1,0
2026-03-15T08:10:03.170363Z,26528,0,76,0,1,0
2026-03-15T08:10:04.111665Z,26528,1,13,0,1,0
2026-03-15T08:10:05.218856Z,26528,1,59,0,1,0
2026-03-15T08:10:06.240254Z,26528,2,15,0,1,0
2026-03-15T08:10:07.160903Z,26528,2,81,0,1,0
2026-03-15T08:10:08.185499Z,26528,3,57,0,1,0
2026-03-15T08:10:09.209725Z,26528,4,43,0,0,0
2026-03-15T08:10:10.233730Z,26528,5,19,0,0,0
2026-03-15T08:10:11.256944Z,26528,5,85,0,0,0
2026-03-15T08:10:12.151088Z,26528,6,41,0,0,0
2026-03-15T08:10:13.202522Z,26528,6,87,0,0,0
2026-03-15T08:10:14.327823Z,26528,7,23,0,0,0
2026-03-15T08:10:15.259934Z,26528,7,49,0,0,0
2026-03-15T08:10:16.146789Z,26528,7,66,1,0,0
2026-03-15T08:10:17.151132Z,26528,7,71,1,0,0
2026-03-15T08:10:18.220279Z,26528,7,68,1,0,0
2026-03-15T08:10:19.243683Z,26528,7,54,1,0,0
2026-03-15T08:10:20.175483Z,26528,7,30,1,0,0
2026-03-15T08:10:21.294618Z,26528,6,96,1,0,0
